"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"F2",74575.086133648,-2.66378474152071e-07,0.370893457192258,-0.102263919180622,0.918547193444875,0.988257976092926,"Stable"
"PSAP",64864.1925715568,-4.4734732745093e-06,0.163836334990529,-0.215636076021352,0.829271432694708,0.977845597768623,"Stable"
"DHCR24",71658.6890612422,3.33819925146545e-06,0.250252238092638,1.09620589284976,0.272988681363375,0.816214308708363,"Stable"
"CFH",69118.3021876931,-1.31352924636194e-06,0.369366214450906,0.515380641362058,0.606287057394399,0.937726068590418,"Stable"
"PLG",73261.4301361723,-3.83576057446095e-06,0.471071596609386,-1.66451384293095,0.0960097870277195,0.620985249204042,"Stable"
"PEBP1",78341.6356809237,-2.56269474115065e-06,0.313368292330267,-0.809347693693097,0.418315179865831,0.880041886914555,"Stable"
"MT-ND6",74243.7908209789,-7.38084438625274e-06,0.468858667232114,-1.27571516731118,0.202056224987519,0.760931755035003,"Stable"
"RPLP0",63473.7619197013,-1.45376641103642e-06,0.320559990498744,-0.413735710633031,0.67906767116736,0.950963226980399,"Stable"
"HMGCS2",67326.5277443957,6.68853390073265e-06,0.464787861361511,-0.976233207696081,0.328948910525756,0.847484506969674,"Stable"
"CYP3A4",62694.7370585049,8.27048464449149e-09,0.988476924866094,-0.0131919893804535,0.98947462063409,0.998446284034292,"Stable"
"ALDH1A1",69272.220622988,-5.61453250762031e-07,0.431921991388117,-0.239957651896184,0.810363086428548,0.974091933259274,"Stable"
"AGXT",66891.2614512728,-2.59259463990546e-06,0.517086058506863,-1.2428214106739,0.213933650853137,0.767722017669273,"Stable"
"RPL13A",56152.3024532896,-3.16371196425961e-06,0.320509013934955,-0.0980633934796156,0.92188195515269,0.988802918338835,"Stable"
"HLA-C",57342.3874382592,-1.13228509451292e-06,0.373932114378124,-0.65223085686206,0.514252256864671,0.909233839356542,"Stable"
"CALR",52528.122523761,-6.36402391135685e-06,0.218152960329693,-0.447255833190489,0.654690352560681,0.946390926134295,"Stable"
"HLA-A",54611.9207958252,-2.5915726400144e-06,0.376361633863979,-0.78139573649927,0.434569777929045,0.885068847771782,"Stable"
"C4BPA",54075.0159113864,-3.54981373771322e-06,0.5042489591484,-0.669555938982152,0.503140909772496,0.904292721811134,"Stable"
"HSP90AB1",60004.5533261698,0.512397711435236,0.232103288066584,3.06385848768304,0.00218502240782836,0.136654750906122,"Stable"
"IFITM3",62099.030271954,1.84359441322635e-06,0.333447716452067,0.593820386109138,0.552632252464273,0.922768328878325,"Stable"
"TMEM176B",62669.4532571302,1.71841030347756e-06,0.328533300608402,0.54433275497934,0.586212510735217,0.933776528409953,"Stable"
"TPT1",57955.7581003429,-7.62738802876615e-06,0.284073427088732,-1.73328982789702,0.0830441678407562,0.59020698571824,"Stable"
"FABP1",58993.8053153235,-7.79761931282636e-07,0.689907651813157,-0.515054340217927,0.606515048090753,0.937726068590418,"Stable"
"RPLP1",55789.2079592,1.06753492067584e-06,0.355194679005922,-0.913724839881037,0.360861448340133,0.859058916145979,"Stable"
"FGL1",51201.710886806,-1.1821453585462e-06,0.562602595276154,-0.34848344465417,0.727477144834552,0.959944550222098,"Stable"
"SERPINF2",51929.2869891133,-4.71517530101294e-06,0.387472492525611,-1.53361887517776,0.125123441999534,0.669357396289881,"Stable"
"IGHG1",13058.7934229706,-2.23831618690249,0.781359266861733,-2.97700472532722,0.00291079523734315,0.155577984328528,"Stable"
"GAPDH",47738.1969599253,6.10307825978943e-07,0.240642332416242,0.136495761443488,0.891429375070493,0.985854768711449,"Stable"
"CTSB",52795.2964250584,-4.7041446642727e-06,0.256848089967361,-1.09974061522488,0.271445153091845,0.81516183944008,"Stable"
"RPS18",48485.0940967632,-8.4528666755758e-07,0.306268259231523,1.18293994866174,0.236832947746874,0.789110351824292,"Stable"
"HSP90B1",55013.3006746546,2.26058821267768e-05,0.230503628773093,0.0545449260098364,0.956501016061406,0.995597227833219,"Stable"
"HPD",62924.8459408199,-9.3208481477854e-07,0.683126622361211,-0.605250247696227,0.545012733569361,0.920549442985668,"Stable"
"RPS6",49877.9691942725,-1.53177367226417e-05,0.297538574194538,-0.591349749434386,0.554286102345675,0.922768328878325,"Stable"
"C1R",60214.5329652014,-4.88149478141304e-06,0.417627013203804,-0.93700804415937,0.348754420108828,0.857098716943946,"Stable"
"RPL4",47819.9286644622,-4.1425543108705e-07,0.25716338289871,-0.00249675687622496,0.998007878306128,0.999414459970678,"Stable"
"ENO1",52328.9019828471,-2.16890794960496e-06,0.367815419477791,1.48068618998707,0.138690215697348,0.689105092926279,"Stable"
"GATM",52155.9642613141,1.35851448987126e-06,0.403227093729891,0.557796660360332,0.5769832434515,0.930057044079681,"Stable"
"HSPA5",47781.7023269162,-3.85304841951331e-05,0.222801260916033,0.457795639378194,0.647099268943744,0.945782560507616,"Stable"
"SAA1",40738.8755975662,-6.99949099382417e-07,0.853567447592405,-0.568901671302035,0.569422871106051,0.927909639589516,"Stable"
"UGT2B4",45424.8324250432,-6.88135764149238e-07,0.459570713636602,-0.450179007805929,0.652581371494026,0.945955317320836,"Stable"
"RPL19",49937.7013929323,-6.53663120004452e-07,0.316401461472859,-0.918021327213167,0.358607700448251,0.858926837204212,"Stable"
"PABPC1",40028.7299926044,5.57519259550713e-06,0.295318350695071,1.66757181634095,0.0954007569377166,0.620365035443097,"Stable"
"SERPIND1",45423.0144209154,5.6102371839616e-06,0.387739636029061,-0.71260824661415,0.476088207331641,0.898472005131917,"Stable"
"IGFBP4",48374.1165438831,-9.42375526171413e-06,0.269690621290528,-2.34790828005094,0.0188791696173394,0.335703544251986,"Stable"
"CANX",42447.2016263757,1.07164461214424e-05,0.189768662493218,2.01485578822447,0.0439197616071653,0.474090744411766,"Stable"
"CTSD",48705.0266250698,3.26663741940631e-06,0.376065376322806,1.22664967680251,0.219954289416957,0.772314042834311,"Stable"
"SOD2",44157.528968717,-9.72939197569277e-06,0.384578456928201,-1.23347965732077,0.217396861782033,0.770243792328764,"Stable"
"RPS11",40523.2254494729,-2.11397969167055e-06,0.299783550191804,-0.671308444865537,0.502024055987281,0.903650249932132,"Stable"
"RPS20",46499.2253236917,-2.30971714776593e-07,0.423028200725482,-0.134713949897756,0.892838043311533,0.985854768711449,"Stable"
"SDC1",51391.6253302675,-5.85045299219166e-06,0.30475277886777,-1.57237619236008,0.115863332272073,0.655548238794173,"Stable"
"RARRES2",42249.3412008451,-1.49254496582716e-06,0.397765668710888,-0.621931557221746,0.533986873567941,0.917000618565395,"Stable"
"GPX3",46663.0923834332,-2.1419115407162e-06,0.485695100917693,-0.971128538961755,0.331484273795595,0.848618241609998,"Stable"
"MAT1A",47924.0503249011,1.02402023557799e-07,0.381255048184575,0.0643108073215375,0.948722748271978,0.993707527774868,"Stable"
"RACK1",40167.098076169,2.19539591951262e-06,0.279369588400242,0.592605805794084,0.553444992740692,0.922768328878325,"Stable"
"RPL10",36361.0775486728,-2.99409313317196e-06,0.25067314816613,-0.715402896941133,0.474360122949018,0.897882779652746,"Stable"
"ASS1",31435.6248227541,-0.730640713756683,0.334109404734017,-0.0893592714561092,0.928796390604495,0.99062290875522,"Stable"
"RPS4X",36634.0714785687,-2.72014030376585e-06,0.243691647560074,-0.623163439619452,0.533177124345451,0.916558956943598,"Stable"
"APCS",47028.0118812949,-1.06483935977535e-06,0.627588520012092,-0.628002971899732,0.530001993129084,0.9164878674221,"Stable"
"KRT8",37932.2388248489,-1.16612458163485e-06,0.333910956989702,-0.208149693545824,0.835112086946226,0.978646976890109,"Stable"
"FASN",55464.4567202457,-2.45665306905518e-06,0.442197706897265,1.94822955542024,0.0513875018571921,0.502449147369963,"Stable"
"HSP90AA1",41458.9466445974,3.25698032600813e-05,0.22051452995546,1.34257822527059,0.179408585014747,0.745550713070238,"Stable"
"SERPINF1",39497.128574709,-3.22416182308155e-08,0.339571216668922,-0.0580097848528034,0.953740834468198,0.995106803666539,"Stable"
"AZGP1",48511.2912954838,-2.71629645529873e-06,0.488842960285565,-1.23409840592487,0.217166237471253,0.769770995930773,"Stable"
"GPC3",35693.6402536146,1.13831857756625e-06,0.781924127891009,0.395875432143977,0.692196925913467,0.952572239863134,"Stable"
"TMEM176A",43857.1127984729,2.21553924636622e-06,0.352803764873264,0.371575131100339,0.710209207922616,0.955779805036509,"Stable"
"HSPA8",37418.5668763643,0.425145687097638,0.223225119590828,2.82950523062983,0.00466200379462802,0.196699878310447,"Stable"
"MYH9",35379.3141176216,4.00930638456052e-05,0.213188818660133,1.68677922116663,0.091645812355246,0.613446564292479,"Stable"
"RPS19",34459.2135708564,-3.28217829711603e-06,0.370791131153687,-0.989398688077762,0.3224681161667,0.845505452815317,"Stable"
"SPP1",27042.7424775295,1.65965733383549e-06,0.805515714257103,3.69702126696987,0.000218144073943494,0.0394227826337723,"Stable"
"RPL7A",36755.1598635649,-2.08447321985374e-06,0.287602369286583,-0.33276840130757,0.739309112233042,0.960837458655844,"Stable"
"RPL13",37763.2519881412,-1.32956204862098e-05,0.365387734254117,-0.702428675754799,0.482411867363808,0.899082362818479,"Stable"
"AOX1",40722.2653283368,-1.02567770484732e-05,0.524751770898334,-0.062638842813557,0.950054098041342,0.994034251056494,"Stable"
"MT-ND4L",34935.4038845201,-2.0787308550053e-06,0.502429858200284,0.0246785576933916,0.980311358353383,0.998440579039769,"Stable"
"TFR2",38661.3874771062,-6.42273337472035e-07,0.409715431370811,0.408574566840986,0.682851898289474,0.951083526605527,"Stable"
"LBP",34314.7307698055,-7.5725785051784e-09,0.501244872646799,-0.0137430637529883,0.98903496677871,0.998446284034292,"Stable"
"PAH",42238.7912994961,-5.86599992111816e-06,0.403491123971573,-1.41986400957718,0.155647275531005,0.715701395593614,"Stable"
"RPS24",35939.4370040719,-8.40295310993726e-06,0.351177756519525,-0.154726606936216,0.877036853289931,0.983890136299238,"Stable"
"PCK1",41094.0104613503,-9.5399967221461e-07,0.666183386588537,-0.604607254117784,0.545439985558179,0.920549442985668,"Stable"
"TAT",55173.5694990706,-2.07281815723812e-06,0.790939583541361,-0.392048406133923,0.695022447946074,0.95300119508131,"Stable"
"CYP2A6",57767.1310626838,6.98206488890221e-07,0.937673261574728,0.648148180733585,0.516889113998884,0.910096833340829,"Stable"
"IGFBP1",47333.6622164688,-5.12047818107723e-07,0.5962041614881,-0.0714084347554448,0.943072696784812,0.992712909937422,"Stable"
"CP",44574.4761575145,-9.74246580852547e-08,0.43520488972988,-0.280030003974787,0.779454485558067,0.968617224493196,"Stable"
"ORM2",40425.1245090717,-7.46946237679823e-06,0.459581440316321,-1.25679532876421,0.208827757979853,0.764790970144671,"Stable"
"ST6GAL1",35988.4897563875,4.75017161469775e-06,0.332059659224863,0.264242333137378,0.791593192801906,0.970790308497108,"Stable"
"RPS16",29280.2180314917,-1.49228889163277e-06,0.313859368978741,-0.45240401147343,0.650977957610032,0.945955317320836,"Stable"
"AKR1B10",40988.1738943187,-6.94569696049908e-07,0.943439188246147,0.707596216623572,0.479196043006845,0.89860960472915,"Stable"
"COL18A1",35045.2797540995,-2.40769768447936e-06,0.353043965067845,-0.524710061114809,0.599784762083868,0.936529197316829,"Stable"
"ATP5F1B",35289.4110657183,-8.79384076628759e-06,0.181191908862834,-0.72943911128196,0.465733100714735,0.895655781744701,"Stable"
"AFP",1112.03801479376,-2.65147699993086e-06,0.645067865357229,0.735590011610642,0.461980243058411,0.894764487915488,"Stable"
"RPL32",33108.3230304824,4.49256732607619e-07,0.363172455605824,0.15010769538647,0.880679648737976,0.984438422829278,"Stable"
"HLA-E",32048.8140066035,-1.51528464797793e-05,0.285459506838419,-1.24318992263439,0.213797855326317,0.767722017669273,"Stable"
"RPS8",30647.1478051428,2.24298449826107e-07,0.299452604907826,-0.126838775208368,0.899068005392116,0.985936292466181,"Stable"
"RPS3",32294.4552359706,9.2161560023597e-07,0.338427802863278,0.323438561485111,0.746363129716582,0.962011593629783,"Stable"
"RPS9",33501.0167843721,4.28732067958475e-06,0.34082718362228,-0.834016595495649,0.404271632176088,0.874559788147737,"Stable"
"RPL37",30976.5132390016,-3.43711832633182e-06,0.346339937323988,-1.11748417132034,0.263787363742595,0.809121923207315,"Stable"
"GNAS",27251.8941203514,-6.06372671566876e-06,0.2533610741526,-1.44051150651566,0.149722736970504,0.708822640044692,"Stable"
"ALDH2",36205.2041491195,-4.30737792155273e-07,0.308707589923271,-0.431223460980469,0.666305896679243,0.94837334026182,"Stable"
"RPS12",28714.4725341839,1.62855855047417e-06,0.366652560329454,0.482375108831154,0.629539500049306,0.941508229963169,"Stable"
"RPL37A",32581.4687191589,-5.93652553215026e-05,0.395533911189991,-0.883138706581411,0.377161333318504,0.863314997951553,"Stable"
"RPL28",29354.1821535331,-2.60520387610786e-06,0.358612272018145,-0.77918550684518,0.435870446303591,0.885991826533919,"Stable"
"POR",39017.1147624439,5.03385636835282e-06,0.288025594687627,1.57360540427975,0.115578703083132,0.655184191456007,"Stable"
"ADH4",33570.2558892629,-4.06556314439068e-06,0.666273631079164,-2.50725073194174,0.012167436768187,0.279580384789736,"Stable"
"ANPEP",30717.0696885611,1.06018858758681e-05,0.360934782024327,-0.774411312223763,0.438687596147553,0.886653914648201,"Stable"
"RPL27A",32287.6684403787,-1.42332087855308e-07,0.358234910883832,0.0836556056216343,0.933330254942165,0.991011226092555,"Stable"
"DCXR",38340.7226231235,-4.05221800663988e-06,0.450289060953033,-0.987406263475841,0.323443515037392,0.846636032415335,"Stable"
"AKR1C1",40665.0270419878,2.1763572409744e-06,0.567924910397104,1.31358375830495,0.188986317362557,0.752402603725316,"Stable"
"RPS14",35228.5499356705,-7.15112023036802e-07,0.344955856636703,-0.0911313964261045,0.927388185691499,0.990501316907427,"Stable"
"RPL5",28746.8947729538,3.78461572055368e-06,0.245772914019226,0.907465554582329,0.364160656773273,0.860379036764678,"Stable"
"APLP2",29660.1966807444,-6.3995251730439e-06,0.198813772388457,0.712920096292152,0.475895202826036,0.898472005131917,"Stable"
"SOD1",34952.1240490798,3.71339338023462e-06,0.357985297059541,-1.03777548380668,0.299374593123895,0.833355770467497,"Stable"
"MGST1",32406.2841249408,1.73198271825147e-06,0.419777040222344,0.705949173652002,0.480219745869334,0.898816224903237,"Stable"
"MTATP6P1",32785.9088939518,-5.13035301096377e-07,0.417070710033024,-0.513260470656762,0.607769131158888,0.937726068590418,"Stable"
"GSTA1",38045.9078939657,-1.74551091364304e-06,0.567618430789088,-0.925022703770685,0.354954097800325,0.858743566589489,"Stable"
"F5",31965.015362789,3.9687479844474e-07,0.375974458150673,0.133427025856805,0.893855672949318,0.985854768711449,"Stable"
"RRBP1",28998.4145614371,1.04754901067473e-05,0.269554702559363,1.00041152686363,0.317111393935008,0.841385825247551,"Stable"
"RPLP2",34709.4802641318,-2.16266019872466e-07,0.415842498707871,-0.092632012411396,0.926195910853104,0.990312913194933,"Stable"
"PDIA3",25751.3925024613,2.0480010107505e-06,0.20128930469471,0.395106170810226,0.69276453496213,0.952705465933999,"Stable"
"SLC38A3",32124.9998521698,2.51162471789486e-07,0.402812668599889,0.0893424195431209,0.928809782919581,0.99062290875522,"Stable"
"TMSB4X",20740.3243419165,-2.79376119051919e-06,0.264270468255351,-1.02573861944766,0.305014805390484,0.836617997206084,"Stable"
"SQSTM1",31076.960492148,1.45308865385976e-06,0.434876883961683,2.14727222830203,0.0317716154255753,0.41636759271618,"Stable"
"CHI3L1",25830.6504463553,-2.12979445698492e-06,0.785251288074113,-1.53776068789522,0.124107138919114,0.668639557480862,"Stable"
"KRT18",25332.8643742867,-3.79049974536343e-06,0.308729396293806,1.45331622113743,0.146135975541686,0.704068062218687,"Stable"
"LRP1",27481.8725571281,-6.97356781305526e-06,0.266732990364745,-0.67076129384498,0.502372608742128,0.903769595761943,"Stable"
"H19",10960.4164690645,2.91878387026365,0.853135144486337,4.28455309163764,1.83106880949363e-05,0.00905737558135304,"Up in High-risk"
"TM4SF4",32125.1832803754,7.28536892153822e-07,0.410914268337705,0.279505622738741,0.779856823582297,0.968674785857053,"Stable"
"HSPD1",30828.3006273218,9.51112138255121e-06,0.264208405247499,0.7221786557131,0.470184644338265,0.896966617377207,"Stable"
"RPL18",28386.2662782489,-2.43901535959896e-06,0.354309122218808,-0.818088258422779,0.413306792894038,0.879609292775683,"Stable"
"RPS2",27784.496849026,-1.74016515681249e-07,0.348810999000916,0.0658074014424349,0.947531163513174,0.993449725772812,"Stable"
"HDLBP",27070.5929643714,-3.46506529629015e-06,0.15178173731884,-0.505254982368376,0.613379757138162,0.937844790326334,"Stable"
"IGKC",6931.17119950401,-6.16235055984731e-06,0.713598966300943,-2.30310150084139,0.0212731328921228,0.354661958505972,"Stable"
"CD63",26011.2765839269,2.47810176972181e-06,0.2892524398023,0.211558719374369,0.832451317463528,0.978000113186097,"Stable"
"RPL7",27249.5475061543,2.61952688165043e-06,0.369866361894071,1.15098080893968,0.249740130810671,0.79884655108146,"Stable"
"HSPB1",31380.290369109,1.09790482427558e-06,0.461264788968318,0.485748124966064,0.627145758126825,0.941157061628128,"Stable"
"ASGR2",26388.8560279347,-6.87320224158917e-06,0.359736000243969,-1.07421465895357,0.282726483809351,0.822329926874487,"Stable"
"PRDX6",29633.2821028002,-2.52401668931007e-06,0.280668162305988,-0.676001321774703,0.499039805855621,0.902418838483916,"Stable"
"G6PC",31774.1314946984,-6.12254234600909e-08,0.551773136000649,-0.0400535131885796,0.968050463137271,0.997054184324152,"Stable"
"INSIG1",40052.0697271717,6.00953938188121e-08,0.532664003347334,0.402364742852829,0.687415613525382,0.951438991042541,"Stable"
"RPL23",28208.6388752458,1.3618976831374e-05,0.318074850875497,-0.322913627824849,0.746760655237737,0.962237850679358,"Stable"
"CYP27A1",27944.1331515523,-2.44119666939394e-06,0.40255324632198,-0.761147439549114,0.446569007962131,0.89029148906744,"Stable"
"BAAT",38145.7063156686,-1.96059220146975e-06,0.467337296701028,-0.861186070763975,0.38913557050113,0.866783914747283,"Stable"
"LDHA",30762.0856185262,8.69315511166973e-06,0.234803073147932,2.05858997802479,0.0395335336342448,0.453050706927994,"Stable"
"EIF1",29753.441516333,3.43647484106266e-07,0.262553299537195,-0.86372034915879,0.387741532254236,0.866757938623169,"Stable"
"RPS27",25634.39499033,5.36154534785972e-07,0.332225279402953,0.130386650789249,0.896260527556149,0.985854768711449,"Stable"
"METTL7A",30026.9588481939,-1.65642979916788e-06,0.353526959184262,-0.426848698050726,0.669489533981205,0.948960256937162,"Stable"
"RPL11",24469.1464217899,-1.62149348285218e-06,0.279621907832591,-0.436465593819245,0.662498957022335,0.947743795000835,"Stable"
"TMSB10",21519.9777354898,2.9400153047994e-06,0.474197055732301,0.970506103800792,0.331794283925636,0.848682472502958,"Stable"
"SDS",49606.8601119498,-1.36096890908468e-06,0.885142708006173,-1.09849537267801,0.271988237135872,0.815318914247815,"Stable"
"ACSL1",36023.6271419484,-8.79975509104648e-07,0.513190844425456,-0.908975410603836,0.363363105612942,0.860379036764678,"Stable"
"PTMS",30574.9547609316,8.40522873259589e-07,0.31239472037309,-1.14106519202312,0.253842794950332,0.802857200472363,"Stable"
"ECHS1",29165.3851834694,-2.93816028079694e-06,0.302337286283759,-1.47278673880219,0.140808549233065,0.693664487604902,"Stable"
"RPL6",26439.5714729357,1.14793727220445e-06,0.282340065868914,-0.345314424041195,0.729858004030399,0.960057039944398,"Stable"
"HNRNPA2B1",24146.6506118482,-1.32672098673842e-05,0.129179738542563,0.441294168308092,0.659000047428881,0.947066614625979,"Stable"
"RPL15",25020.5010874434,3.92714610804065e-06,0.205872685781982,0.784625816420624,0.43267298899542,0.884472463417466,"Stable"
"ASGR1",27645.2039146663,-4.21090141876856e-05,0.374297596165357,-0.18281791891396,0.854940888301919,0.980545658961396,"Stable"
"RPS5",26680.1249234693,1.79920394285175e-07,0.356715983047875,0.412910844538946,0.679671935428631,0.950963226980399,"Stable"
"SEPHS2",26436.0344804361,-1.49960124035786e-05,0.286531282045832,-0.520403667809031,0.602782254210076,0.937611602728436,"Stable"
"RPL31",25438.5193700154,4.50275001098716e-05,0.324093452374564,-0.975864217066224,0.329131756541206,0.847484506969674,"Stable"
"C5",26941.3798173897,-2.97757656046079e-06,0.311024687325813,-0.563829632792864,0.57287008281162,0.928494891172698,"Stable"
"FURIN",21822.8315730525,-4.20554596541202e-05,0.37418648256444,-1.23099452410154,0.218324912332077,0.770982128278546,"Stable"
"COL1A1",16892.7920797777,8.37321396956092e-07,0.556110978148656,0.885439161158745,0.375919818966986,0.862709940209151,"Stable"
"ATF5",19388.9237718715,2.34130742366844e-06,0.596411888170197,1.47279490055287,0.140806347794725,0.693664487604902,"Stable"
"SULT2A1",32223.7369793564,-4.82978476816155e-06,0.575267605275803,-0.950571163958608,0.341822112602855,0.854625144156148,"Stable"
"LRG1",30732.9633011784,-1.37375173772751e-06,0.47617644281283,-0.622948550948933,0.533318331690438,0.916558956943598,"Stable"
"UBC",25998.7922286576,8.83725586476909e-06,0.190743005010974,1.66632648153469,0.0956484050219346,0.620532172183956,"Stable"
"ALDH1L1",31742.4890275221,4.13345777995746e-07,0.587528307749158,0.225636066405468,0.821484487200503,0.976346913945747,"Stable"
"IGFBP2",33560.4870001551,2.29870184466339e-06,0.544469322612389,1.73466789592621,0.082799645842379,0.59020698571824,"Stable"
"ARF1",23072.1565435055,-6.03899397284488e-07,0.196930269774146,-0.118248115363451,0.905871066808002,0.986467047528669,"Stable"
"RHOB",27795.5220685327,2.40514371693562e-06,0.347138463146801,0.817405777530317,0.413696575077241,0.87994724259886,"Stable"
"GLUD1",21652.8198259902,-8.2211942379739e-07,0.29230001288831,0.17809572037367,0.858647802953002,0.981112143731438,"Stable"
"CD81",24640.8704907769,1.6769376728017e-06,0.352146239388108,0.568616690376468,0.569616295632534,0.927909639589516,"Stable"
"CPB2",26691.5297478681,1.11400139010708e-06,0.29057147601442,-0.807278380392938,0.419506116893843,0.880568574321695,"Stable"
"PLA2G2A",10830.0636220719,-2.27056084210344e-06,0.94502648623072,-2.02470567025335,0.042897596044394,0.469884081097366,"Stable"
"RPL27",27786.2070697585,2.04944474464134e-06,0.382985854955379,-0.827400211446231,0.408010260780491,0.877166109633541,"Stable"
"ACADVL",23313.0438521118,-3.65480130532779e-06,0.288714798675996,-1.24616509877303,0.212703789316082,0.767722017669273,"Stable"
"BSG",25524.9709647823,-3.6342993531083e-06,0.366184703149892,-1.24357175224868,0.213657217894875,0.767722017669273,"Stable"
"SERPINA6",22830.3252106707,-2.46077628941301e-06,0.344394615210743,-0.518544575100103,0.604078368056576,0.937677424385516,"Stable"
"PDIA4",21839.8577483253,-8.40417847341415e-07,0.224538597443422,-0.213981260090985,0.830561671006203,0.977905076599023,"Stable"
"RPL14",23117.5701673823,-2.18620778363764e-06,0.327518579390591,0.125884516096042,0.899823339529982,0.985936292466181,"Stable"
"MT2A",15147.2729715701,-3.96142388288729e-07,0.535179996373219,-0.208689345380626,0.834690758170468,0.978506447223311,"Stable"
"EIF4G2",23148.7991788633,1.42037138941647e-05,0.164755337706001,2.3192746462358,0.0203801492501653,0.350597192816054,"Stable"
"TUBB",21024.5894392776,1.15441176988943e-05,0.244599658521169,1.85622288723147,0.0634217951303633,0.537952331682632,"Stable"
"GRINA",27603.8826476551,-7.33043900081429e-07,0.347968833941863,-0.267780494971762,0.788868285355503,0.970790308497108,"Stable"
"XBP1",24247.2435424927,-2.30523749301604e-06,0.223208208925161,-0.489094948857607,0.624774477357363,0.940382937635489,"Stable"
"APP",20778.5585050511,2.31286063971926e-06,0.394892617144321,0.627735303214662,0.530177354493534,0.9164878674221,"Stable"
"SPARC",18774.5616909979,1.82438825576692e-06,0.293029212570131,0.532197297469747,0.594589354545042,0.935180632607556,"Stable"
"ATP5F1A",23254.7720218283,-4.59645741966894e-06,0.164584944397687,-0.791966213902045,0.428380376642948,0.884030517545494,"Stable"
"UBA52",23492.7437985321,-6.61221674240349e-06,0.312917317374146,-0.555650604729725,0.578449730063566,0.930770382758234,"Stable"
"LGALS3BP",19587.6882957887,1.61769223352357e-06,0.470725888663887,0.810631784784314,0.417577158068429,0.880041886914555,"Stable"
"RPL29",24720.6998933164,-2.19867581753766e-05,0.330662219880085,-0.0525637635152124,0.958079489562184,0.995854018218023,"Stable"
"SPTBN1",21575.7700010199,1.40324791968862e-06,0.245882178508614,0.32989426441621,0.741479857462598,0.960939731828826,"Stable"
"RPS7",21670.7239303358,-4.11705827373818e-07,0.298431070308976,-0.12337766991655,0.901808038788852,0.985936292466181,"Stable"
"HSPA9",24271.9767299895,3.62281191306646e-06,0.198709320488898,1.64135866536653,0.100722984853096,0.63086678389116,"Stable"
"TAGLN2",20375.9493767477,2.85476469763245e-06,0.273989188323405,0.757588184392466,0.448697555807058,0.891206843067315,"Stable"
"SDC2",21065.6313089892,-2.62423844345167e-07,0.241067353452882,0.98941232595422,0.322461446312677,0.845505452815317,"Stable"
"RPSA",22799.8649710916,1.7323738946613e-07,0.374777090793425,0.102560641020579,0.918311681969419,0.988217156175003,"Stable"
"SERPINA5",21571.2165835033,-1.39816752644117e-06,0.562836727547094,-0.740538301431193,0.458973429620755,0.894525830886078,"Stable"
"NNMT",24472.9223481696,-1.41664315910192e-06,0.635178634572404,-0.842019276505751,0.399777163605456,0.872377188681965,"Stable"
"ADH1C",30927.5763120857,-3.08170874911515e-06,0.644544375788257,-1.82148660964137,0.0685329203139835,0.551491010671132,"Stable"
"LAMP1",21299.666817765,-7.07542814703886e-06,0.248407248858181,-0.932128285835334,0.351270231542419,0.857646909256268,"Stable"
"RPL24",23003.2152861728,-1.03086679236919e-06,0.348236464780624,-0.252872374301276,0.800366837927101,0.973161744185953,"Stable"
"LMNA",21407.7443066412,1.20552996363732e-07,0.287485787070626,0.0282868580893146,0.97743336213249,0.998440579039769,"Stable"
"ITM2B",20241.3197005421,-6.38775419121736e-06,0.263213968005945,-0.761454049742095,0.446385914554853,0.89029148906744,"Stable"
"CYB5A",25763.35419119,3.55813482616588e-06,0.325121131496347,-0.709560096244592,0.477976972144014,0.89860960472915,"Stable"
"NUCB1",19315.6322972474,-5.53369050710586e-06,0.20162651758938,-1.05578716255597,0.29106546454538,0.827390808197099,"Stable"
"RPL12",20492.6230189936,-5.06646256834583e-07,0.30437518127652,-0.452867386826239,0.65064423620607,0.945955317320836,"Stable"
"EIF4G1",21287.1687744598,-7.02579074805377e-06,0.143249102547652,1.02439060497426,0.305650817720488,0.836617997206084,"Stable"
"GPX2",28029.6284573792,-1.06793031853054e-06,0.734253328122867,-0.732373591461283,0.46394057299147,0.894905407605239,"Stable"
"AQP9",22868.2636226949,1.06737885331074e-06,0.566789635624585,0.58887578824942,0.555944600598326,0.923420409627901,"Stable"
"GANAB",21578.1509768006,4.01193134804749e-06,0.173539145818004,0.675565885117896,0.499316307354011,0.902418838483916,"Stable"
"CFL1",21053.0884101777,-4.38245477345983e-06,0.23037166292098,0.30046390220293,0.763823326961116,0.965614436203347,"Stable"
"RPL10A",20701.6064703863,3.75721875800677e-06,0.264845646147218,0.975182239939543,0.32946987015701,0.847484506969674,"Stable"
"CES2",19992.6664953568,-1.345808567089e-06,0.421733962777232,-0.671925530218463,0.501631106410854,0.903650249932132,"Stable"
"CFHR1",23536.3037681389,-1.061962986241e-06,0.624795052549545,-0.629750178943766,0.528858046504452,0.915950785885849,"Stable"
"HSD17B6",27979.4475405239,-3.01611453017404e-06,0.528674584859319,-1.47232215377546,0.140933903636203,0.693998949885968,"Stable"
"AHNAK",19606.6196701697,-3.55219134932139e-05,0.304496736912868,1.64076779401721,0.100845626016486,0.63086678389116,"Stable"
"IL32",21329.012872189,-2.14813037729125e-06,0.502342779404177,-1.0170325183557,0.309137960190548,0.837172977637507,"Stable"
